index,raw_response
2141,NO — This is a materials-science study on electrowetting of imidazolium- and pyrrolidinium-based ionic liquids on fluoropolymer surfaces and does not involve PFOA/PFOS (or listed analogues) exposure nor any immunotoxicity/toxicity outcomes.
2142,"YES — The study is an animal (rat) experiment exposing subjects to an oxygenated perfluorocarbon and assessing physiological and histological lung effects, although the specific compound (e.g., PFOA/PFOS or a listed analogue) is not specified."
2143,"NO — this is a biophysical study of erythrocyte surface/interfacial free energies (using a dense fluorocarbon oil) and does not investigate PFOA, PFOS (or listed analogues) nor immune/toxicological outcomes."
2144,"NO — This is a materials-chemistry study of self-assembling fluorinated dendronized polymers and their thermal-actuator behavior, not research on PFOA/PFOS (or listed analogues) exposures or any immunotoxicity/toxicity outcomes."
2145,"NO — The study examines vascular healing of sirolimus-family drug-eluting stents (everolimus, sirolimus, zotarolimus) and a generic fluoropolymer coating in rabbits, with no exposure to PFOA, PFOS, or the specified perfluoroalkyl analogues."
2146,"NO — This is an organic synthesis/chemical-activation study of per- and polyfluoroalkyl chlorides (reaction chemistry), not a human/animal/in vitro study of PFOA/PFOS or related compounds' toxicity or immune-related effects."
2147,"YES — Title mentions ""perfluorochemicals"" but does not specify PFOA/PFOS or analogues, so it is unclear whether the exposure fits the inclusion list and warrants further review for immunotoxicity/immune-related effects."
2148,"NO — This is an atmospheric/physical chemistry study of greenhouse gases (perfluorocarbons broadly) and global warming potential, not a study of PFOA/PFOS (or listed C8 analogues), exposures, or immune/toxic effects."
2149,"NO — This is an analytical chemistry study characterizing bromine-terminated perfluoroalkyl acrylate oligomers by ESI-ToF-MS and does not investigate PFOA/PFOS (or listed analogues) exposures, toxicity, or immune-related effects."
2150,"NO — This is a synthetic organometallic chemistry study functionalizing phosphine ligands with perfluoroalkyl groups and characterizing metal complexes, not a study of PFOA/PFOS (C8) exposure or immunotoxicity/toxic effects."
2151,"NO — The study examines perfluorocarbon emulsions (blood-substitute type compounds) on guinea pig atrial contractility, not exposure to PFOA/PFOS (or the listed analogues) nor immune-related outcomes."
2152,"NO — This is an imaging feasibility study using a perfluorochemical emulsion in isolated rabbit hearts and does not report exposure to PFOA/PFOS (or listed analogues) nor investigate toxicity, immunotoxicity, or immune-related health effects."
2153,"YES — Human study measuring maternal PFOA and PFOS exposure in the C8 cohort, examining fetal transfer and potential developmental/toxic effects of these perfluoroalkyl substances."
2154,"NO — This is an analytical chemistry/optical-fiber gas sensor paper for volatile organics (e.g., methane, benzene, butanone, chlorobenzene) and does not involve PFOA/PFOS (C8) exposures or any immunotoxicity/toxicity outcomes."
2155,"NO — The study uses PLGA microspheres filled with a generic ""perfluorocarbon gas"" as an ultrasound contrast agent for tumor ablation imaging and does not mention PFOA, PFOS, or any of the listed perfluoroalkyl analogues nor assess immune-related effects."
2156,"NO — This is an imaging study using perfluorotributylamine (a perfluorocarbon contrast agent), not PFOA/PFOS or listed analogues, and it investigates tumor vascular permeability rather than immunotoxicity or immune-related health effects."
2157,"NO — This in vitro biomaterials study examines platelet adhesion to surfaces modified with fluorinated macromolecules, not exposure to PFOA/PFOS (or the listed C8 analogues) and does not address immunotoxicity or immune-related health effects."
2158,"NO — The record discusses perfluorocarbon emulsions as blood substitutes and haemoglobin solutions but does not mention PFOA, PFOS, or any of the listed C8/perfluoroalkyl analogues."
2159,"NO — This is a materials/engineering study of fluoroacrylate monomers and fluoropolymers for denture resins, not research on PFOA/PFOS (C8) exposures or immune/toxicological effects in humans, animals, or in vitro."
2160,"YES — This is an animal study of Fluosol-DA, a perfluorochemical (perfluorinated) emulsion, so it meets (or is unclear with respect to) the PFOA/PFOS-analogue exposure criterion and reports physiological/toxicity-related endpoints (hematocrit, fluorocrit, clearance)."
2161,NO — This materials-science study examines adhesion of fluoropolymer binders to the explosive TATB and does not involve PFOA/PFOS (or listed analogues) exposures nor any immunotoxicity/toxicity or immune-related biological outcomes.
2162,"NO — This is an analytical chromatography methods paper using perfluoroalkyl acids (including pentadecafluorooctanoic acid) as ion-pairing reagents, not research on PFOA/PFOS exposure or any toxicity/immunotoxicity/immune-related health effects."
2163,NO — This is an animal study of a generic perfluorocarbon emulsion for ischemic liver perfusion (anti‑ischemic outcome) and does not report exposure to PFOA/PFOS or the listed analogues nor immunotoxicity/immune‑related endpoints.
2164,"NO — this is an imaging study of perfluorocarbon (PFOB) nanoparticles and contrast enhancement, not research on PFOA/PFOS (or specified analogues) exposures nor on immunotoxicity/toxic or immune-related health effects."
2165,"NO — Although the record mentions ingesting perfluorooctanoic acid as a breast cancer risk topic, the study is a health-communication/knowledge survey and does not investigate PFOA/PFOS toxicity, immunotoxicity, or immune-related health effects."
2166,"NO — Although it studies sodium perfluorooctanoate (a PFOA salt) interacting with catalase in vitro, the paper is purely a biophysical characterization of protein–surfactant binding and conformational changes and does not assess toxicity, immunotoxicity, or immune-related health effects."
2167,"YES — study includes perfluorooctanoic acid (PFOA) and evaluates acute toxicity using mammalian cell lines and enzymatic in vitro assays, meeting the exposure and toxicity/in vitro inclusion criteria."
2168,"NO — This is a methods paper about using PFO-PAGE to analyze membrane protein oligomeric states for crystallization and does not study PFOA/PFOS (or analog) exposure, toxicity, or immune-related effects."
2169,"NO — This engineering study investigates electrowetting and the effects of nonionic surfactants (Tween 80, Span 20) on optical device performance and does not involve PFOA/PFOS (or listed analogues) nor any toxicity or immune-related outcomes."
2170,"NO — This is an environmental occurrence study measuring PFOS isomer patterns in herring gull eggs and does not investigate toxicity, immunotoxicity, or immune-related health effects."
2171,"NO — This is an animal study of a perfluorocarbon oxygen therapeutic (perflubron/Oxygent) for resuscitation and tissue oxygenation, not an exposure to PFOA/PFOS (or listed analogues) nor an investigation of immunotoxicity or immune-related health effects."
2172,"NO — This is a technical MRI methods paper using perfluorocarbon emulsions for partial liquid ventilation, not a study of PFOA/PFOS (or listed analogues) exposure or of immunotoxicity/toxic or immune-related health effects."
2173,"YES — Animal study of PFOS exposure showing genotoxicity (micronucleus and comet assays in rat bone marrow) and protective effects of curcumin, i.e., a toxicity study of PFOS."
2174,"NO — This study evaluates perfluorochemical liquids (perfluorocarbons) for partial liquid ventilation, not exposures to PFOA, PFOS, or the specified C8 analogues listed in the inclusion criteria."
2175,NO — This methods study uses a perfluorocarbon emulsion (Oxypherol-ET) for 19F NMR measurement of pO2/temperature and does not investigate PFOA/PFOS (or listed C8 analogues) nor any immunotoxicity or immune-related health effects.
2176,"NO — This paper studies a perfluorohexyl (F6) telomer surfactant's physicochemical properties (micelles, surface adsorption) and does not involve PFOA/PFOS (C8) or listed analogues nor any immunotoxicity/toxicity or immune-related outcomes."
2177,"YES — Animal pharmacokinetic study of PFOS in rats, mice, and monkeys relevant to toxicity and human health risk assessment (serum half-lives and potential for accumulation)."
2178,"YES — In vitro study evaluating developmental neurotoxicity and toxic effects of PFOS, PFOA, and related perfluorinated compounds in PC12 cells (assessing cell viability, differentiation, and oxidative stress)."
2179,"NO — The exposure in this animal study is perflubron (a perfluorocarbon used for partial liquid ventilation), not PFOA, PFOS, or any of the listed C8/perfluorooctanoate/perfluorooctanesulfonate analogues, so it does not meet the exposure inclusion criterion."
