index,raw_response
460,"NO — The study examines BPA effects on abalone embryonic development, physiology, and gene expression but does not report any outcomes related to obesity, adiposity, or metabolic/weight measures."
461,"NO — the trial assesses dental composite restoration performance (marginal staining, fractures, etc.) and does not mention bisphenol A/analogues exposure nor any obesity-related outcomes."
462,"NO — This is an analytical chemistry methods paper using a BPA-imprinted polymer to detect phenols in honey, not a human/animal/in vitro study assessing BPA exposure effects or any obesity-related outcome."
463,"NO — Although the record discusses bisphenol A as a thyroid disruptor, it is a review focused on thyroid outcomes and does not report any obesity-related outcome measures."
464,NO — This is an analytical chemistry methods paper for detecting bisphenol-A in food matrices and does not report any outcomes related to obesity.
465,"NO — Study examines in utero BPA exposure and anogenital distance in male offspring (genital development), not any obesity-related outcome."
466,NO — The record reports an in vitro/dental restorative bond-strength study of an antibacterial adhesive (MDPB/Clearfil Protect Bond) and does not involve bisphenol A or its analogues nor report any obesity-related outcomes.
467,"NO — This is an analytical/materials chemistry paper describing synthesis of polymeric monoliths using bisphenol A–based monomers for chromatography and does not report any biological exposure or obesity-related outcomes in human, animal, or in vitro studies."
468,"NO — Although the study examines human exposure to BPA, its outcomes relate to semen quality (sperm parameters) and do not report any obesity-related measures."
469,NO — This dental materials study examines tensile bond strength of resin cement to metal alloys and does not mention bisphenol A (or listed analogues) nor report any obesity-related outcomes.
470,NO — The paper does not study BPA or the listed BPA analogues as exposures (only uses BADGE as a PPAR-γ antagonist) and reports vascular fibrosis/ECM outcomes in VSMCs/rats rather than any obesity-related measures.
471,NO — This study examines storage conditions and setting times of dental composite resins and does not report exposure to BPA or its analogues nor any obesity-related outcomes.
472,"NO — The record examines bisphenol A-derived anionic/disulfate compounds and their inhibition of the complement classical pathway in in vitro assays, but it reports immunological/biochemical outcomes rather than any obesity-related measures."
473,"NO — This is an analytical-methods study detecting BPA in environmental samples (wastewater/snow) and does not report any human, animal, or in vitro exposure experiments or outcomes related to obesity."
474,"NO — This review concerns prenatal BPA exposure and altered mammary gland development/tumorigenesis (breast cancer) in rodents/humans, not outcomes related to obesity."
475,"NO — This is an environmental photocatalysis study on degradation of BPA (and other pollutants) and does not report any obesity-related outcomes or exposure–effect data in humans, animals, or obesity-relevant in vitro models."
476,"NO — Although the study examines bisphenol A exposure in rats and Sertoli cells, it reports only male reproductive toxicity endpoints (testis weight, germ cell/Sertoli cell damage) and contains no obesity- or metabolic-related outcome measures."
477,"NO — This is a materials study on photoinitiator effects in a bisGMA/HEMA dental resin (polymer chemistry), not research on exposure to BPA or the listed bisphenol analogues nor reporting any obesity-related outcomes in human, animal, or in vitro biological studies."
478,NO — Human biomonitoring study of urinary BPA (and phthalate) concentration variability during pregnancy but it does not report any outcomes related to obesity.
479,NO — This in vitro dental materials study examines surface sealants and microleakage in composite restorations and does not investigate bisphenol A (or listed analogues) exposures or any obesity-related outcomes.
480,NO — The paper reports occupational allergic contact dermatitis from an epoxy diacrylate (a BPA-derived UV ink monomer) and does not study BPA (or the listed analogues) in relation to any obesity-related outcome.
481,"NO — The study involves perinatal bisphenol A exposure in mice but reports effects on neuronal nitric oxide synthase expression and related behavioral changes, with no obesity-related outcomes described."
482,NO — This is an environmental photodegradation study of BPA in water and does not report any obesity-related outcomes or human/animal/in vitro biological effects.
483,NO — This in vitro dental materials study assesses flexural strength and glass-fiber reinforcement under water storage/thermocycling and does not report exposure to BPA or its analogues nor any obesity-related outcomes.
484,"YES — The title indicates a review of ""industrial estrogens"" (which commonly includes bisphenol A and related compounds), but it’s unclear from the title whether it reports BPA/analogue-specific data or any obesity-related outcomes."
