index,raw_response
1215,"NO — Animal study of sodium fluoride exposure in rats but reports only bone incorporation and mechanical/skeletal outcomes, not any neurotoxicity measures."
1216,"YES — Study involves fluoride exposure in rats (animal model); the outcome “concentrating defect” is ambiguous (could be neuro-related or renal), so inclusion is warranted pending full-text clarification."
1217,"NO — Although it involves guinea pig brain and a sulfonyl fluoride protease inhibitor (aminoethylbenzenesulfonyl fluoride), this is a methodological/mass-spectrometry artifact study and does not report any neurotoxicity outcome measures."
1218,"NO — This is a chemistry/materials study of fluorinated ligands in Ni and Pd polymerization catalysts, not an animal study and it does not report any neurotoxicity outcomes."
1219,"NO — This is an environmental field study measuring fluorine/HF emissions and partitioning from coal-fired power plants, not an animal study and it does not report any neurotoxicity outcomes."
1220,"YES — Animal (hen) study reporting neurotoxic/neuropathologic outcomes after exposure to phenylmethylsulfonyl fluoride (PMSF), a sulfonyl fluoride compound (i.e., contains a fluoride moiety), so it meets the exposure and neurotoxicity criteria (or is at least unclear if sulfonyl fluorides count as fluoride analogues)."
1221,"NO — This is a medicinal chemistry/synthesis paper (uses tetrabutylammonium fluoride as a deprotection reagent) reporting receptor binding of morphine derivatives, with no animal study or neurotoxicity outcomes related to fluoride exposure."
1222,"YES — Rat study of chronic sodium fluoride exposure reporting neurotoxic outcomes (spinal cord blood–brain barrier damage, increased Evans blue extravasation, neuronal cytological changes, and elevated MMP-9)."
1223,"NO — This is a human clinical literature review of sodium fluoride for otosclerosis (hearing/vestibular outcomes), not an animal study of fluoride neurotoxicity."
1224,"YES — Animal (insect) study exposing insects to point‑fluorinated pheromone analogues (fluorinated compounds) and measuring electroantennography, a neurophysiological (neural activity) outcome."
1225,"NO — This is a human cross-sectional study of early childhood dental caries in children with cleft lip/palate and does not involve fluoride exposure, neurotoxicity outcomes, or animal subjects."
1226,"NO — Although sodium fluoride is used in vitro to stimulate signaling, this is a cell‑culture study (murine N1E-115 neuroblastoma cells), not an animal study reporting neurotoxicity outcomes."
1227,"YES — Mouse study implanting polyvinylidene fluoride (PVDF, a fluorinated polymer) nerve-guidance channels with measured neural outcomes (myelinated axon counts/regeneration), so it involves a fluoride-containing analogue in an animal model with neuro-related measures."
1228,"NO — This is an in vitro biochemical study of bovine/horse methemoglobin conformational effects (including fluoride as an effector), not an in vivo animal study and it reports no neurotoxicity outcomes."
1229,"NO — This study examines neuropeptide Y and bradykinin effects on phosphoinositide turnover and Ca2+ signaling in cultured rat sensory neurons, not exposure to fluoride or its analogues."
1230,NO — This is a C. elegans genetic study of a DEG/ENaC ion channel and defecation rhythm with no fluoride (or analogue) exposure and no neurotoxicity outcomes reported.
1231,"NO — The record concerns aluminum exposure (Alzheimer's disease) rather than fluoride or its analogues, so it does not meet the required exposure criterion for inclusion."
1232,"NO — This is an in vitro biochemical study (brain homogenates and cultured cells) of fatty acid sulfonyl fluorides inhibiting anandamide metabolism and CB1 binding, not an animal study and it does not report neurotoxicity outcomes."
1233,NO — This is a narrative/review summarizing human epidemiological findings (identifying fluoride among developmental neurotoxicants) rather than an animal study reporting neurotoxicity outcomes after fluoride exposure.
1234,"NO — This gerbil study examines biochemical changes after bilateral cerebral ischemia (not exposure to fluoride or its analogues), so it does not meet the exposure criterion."
1235,"YES — This is an animal (mouse) study in which fluoride ion (F−) was used as an internal anion and produced clear alterations in Na(v)1.9 electrophysiological properties in dorsal root ganglion neurons (neuronal functional outcomes relevant to neurotoxicity, though not explicitly labeled as such)."
1236,"NO — The paper studies non-opiate antagonists' effects on opiate receptor binding of tritiated naloxone and does not involve fluoride exposure, its analogues, or relevant animal neurotoxicity outcomes."
1237,"NO — The paper studies aluminum fluoride effects on hepatocyte Ca2+ signaling (isolated liver cells/ex vivo), not an animal neurotoxicity outcome, so it does not meet the requirement to report neurotoxicity in an animal study."
1238,"NO — This is an animal study of chronic ethanol exposure (not fluoride or its analogues), so it does not meet the exposure criterion."
1239,"NO — This is an animal neurochemical study of Mn2+ and other divalent cations on rat brain adenylate cyclase, not an exposure to fluoride or its analogues."
1240,"NO — This is an in vitro Salmonella (Ames) mutagenicity test of fluorinated pyrimidines, not an animal study and it does not assess neurotoxicity outcomes."
1241,"NO — The study uses phenylmethylsulfonyl fluoride (a sulfonyl fluoride protease inhibitor) and examines NGF receptor binding in ex vivo/in vitro animal tissues, not exposure to fluoride ion or relevant fluoride analogues nor reporting neurotoxicity outcomes in an animal study."
1242,"YES — Animal (rat) study with intravenous exposure to perfluorocarbon emulsion (a perfluorinated, fluorine-containing compound) assessing CNS inflammation/demyelination, so it involves a fluorinated analogue exposure though it does not directly assess fluoride neurotoxicity."
1243,"YES — Animal (Wistar rat) study of sodium fluoride (0, 0/7/100 ppm for 6 weeks) that assessed DNA damage in brain cells (comet assay), so it reports a neuro-related outcome following fluoride exposure."
1244,"NO — This is a chemistry paper on reactions of parthenin with N-bromosuccinimide and boron trifluoride etherate, not an animal study and it does not report neurotoxicity outcomes or biological fluoride exposure."
1245,"YES — Animal (rabbit) study of a perfluoroether (Fomblin-H fluorinated fluid) vitreous substitute reporting retinal neurotoxic outcomes (gliosis, preretinal membranes, retinal disorganization/detachment, ganglion cell layer edema)."
1246,"NO — This is an in vitro medicinal chemistry study of fluorine-containing MAO-B inhibitor candidates (no fluoride exposure assessment), reports enzyme inhibition not neurotoxicity outcomes, and is not an animal study."
1247,NO — This is an ex vivo biochemical study of fluoride's effect on adenylate cyclase in bovine adrenal cortex membranes and does not report any neurotoxicity outcomes or in vivo animal neurobehavioral measures.
1248,"NO — the study investigates calcium ion uptake in rat synaptosomes and does not involve exposure to fluoride or its analogues, so it does not meet the inclusion criteria."
1249,YES — Animal study in rabbits of perfluorohexyloctane (a semi‑fluorinated fluorocarbon) reporting retinal neurotoxicity outcomes (ERG changes and retinal histology).
1250,"YES — This is a critical review of 6-[F-18]fluoro-L‑DOPA (a fluorinated analogue) including in vivo metabolism studies that may involve animals, but it does not clearly report original animal experiments or neurotoxicity outcomes (relevance is therefore unclear)."
1251,"NO — Although this is an animal study of sodium fluoride exposure, the reported outcomes are lung hydroxyproline/collagen changes (and effects of MgCl2), not any neurotoxicity-related measures."
1252,"YES — Animal study of chronic sodium fluoride exposure in rats that measured neurobehavioral outcomes (Morris water maze learning/memory) and brain molecular changes (phospho-Elk-1 expression), meeting the exposure and neurotoxicity criteria."
